2, 1.95708, 0.870793, 1
1, 0.806184, 2.07492, 0
0, 1.17793, 1.49417, 0
1, 0.635705, 2.31752, 0
0, 1.3268, 1.49071, 0
4, 1.28567, 1.40813, 0
5, 1.16152, 1.91355, 0
2, 1.52656, 1.18321, 1
8, 0.791021, 2.01096, 0
2, 1.4146, 1.27661, 1
8, 1.25884, 1.3924, 0
3, 2.28935, 0.934237, 1
5, 1.08492, 1.75359, 0
1, 1.06292, 1.98317, 0
7, 2.06402, 1.13042, 1
8, 2.08041, 0.993689, 1
1, 0.896175, 1.99393, 0
1, 0.791607, 2.03152, 0
2, 1.34141, 1.48213, 0
9, 1.85391, 0.911554, 1
7, 1.82834, 1.29878, 1
8, 0.767592, 1.85728, 0
4, 0.98061, 1.73307, 0
0, 0.857985, 1.89631, 0
3, 1.67822, 1.39372, 1
0, 1.15621, 1.5604, 0
7, 1.79155, 1.40911, 1
8, 1.64454, 0.993916, 1
8, 1.6556, 1.12072, 1
4, 1.67432, 1.37614, 1
7, 1.82366, 0.959502, 1
7, 1.777, 0.978328, 1
8, 1.28026, 1.48147, 0
5, 1.58018, 1.36718, 1
8, 1.63245, 1.15954, 1
4, 1.27563, 1.60155, 0
9, 2.26599, 0.779178, 1
8, 1.65057, 1.12683, 1
1, 0.682566, 2.26974, 0
3, 1.41061, 1.37567, 1
8, 1.55153, 1.19622, 1
0, 0.997844, 1.8025, 0
3, 2.6219, 1.07836, 1
1, 1.5554, 1.57874, 0
7, 2.00419, 1.10641, 1
9, 1.83146, 1.20339, 1
5, 1.35881, 1.30814, 1
5, 0.706418, 2.09683, 0
1, 0.813203, 2.14668, 0
6, 0.443805, 2.46881, 0
5, 1.59827, 1.43888, 1
7, 1.64406, 1.07688, 1
4, 1.02472, 1.70565, 0
9, 2.11169, 0.768763, 1
3, 2.15789, 1.18837, 1
5, 2.22384, 1.35617, 1
4, 1.34819, 1.22359, 1
7, 2.3089, 0.876666, 1
1, 1.17189, 2.15528, 0
2, 1.22178, 1.99693, 0
0, 1.06023, 1.63646, 0
8, 0.913081, 1.78153, 0
1, 0.991569, 1.83672, 0
6, 0.274696, 2.68081, 0
0, 0.722503, 1.94441, 0
7, 2.12312, 1.01456, 1
3, 2.87843, 0.618813, 1
4, 1.69722, 1.05367, 1
7, 1.74608, 1.06463, 1
3, 1.83784, 0.86819, 1
9, 2.65046, 0.607538, 1
6, 0.202569, 2.93725, 0
0, 0.58158, 1.92864, 0
8, 1.14358, 1.39234, 0
6, 0.287901, 2.5571, 0
4, 1.85765, 0.939573, 1
8, 1.7097, 1.19973, 1
7, 1.6795, 1.01297, 1
7, 1.93879, 0.900816, 1
9, 2.54698, 0.585142, 1
3, 2.36903, 1.31893, 1
8, 1.58069, 1.06536, 1
6, 0.39103, 2.44389, 0
9, 2.51078, 0.754078, 1
7, 2.33798, 0.751437, 1
2, 1.35556, 1.2218, 1
3, 2.09969, 1.08656, 1
4, 1.74954, 1.17026, 1
0, 0.707208, 2.25555, 0
2, 1.49365, 1.52942, 0
1, 1.00353, 2.04942, 0
8, 0.879187, 1.67281, 0
3, 2.30758, 1.0183, 1
5, 1.08117, 1.68782, 0
5, 1.95693, 1.41481, 1
7, 2.07138, 0.919752, 1
2, 1.37695, 1.60832, 0
4, 1.30338, 1.42507, 0
6, 0.870237, 1.81566, 0
7, 1.86149, 0.94965, 1
2, 1.70543, 1.28046, 1
8, 1.31892, 1.39281, 0
3, 1.72888, 1.19088, 1
0, 1.17534, 1.54133, 0
8, 1.64506, 1.17844, 1
7, 1.99732, 0.914732, 1
8, 1.41223, 1.3633, 1
9, 1.62065, 1.34699, 1
0, 1.1908, 1.54986, 0
8, 1.67298, 1.19536, 1
4, 1.78625, 1.04617, 1
4, 1.44128, 1.25651, 1
5, 1.03477, 1.6051, 0
8, 1.85892, 1.04827, 1
5, 1.51388, 1.62279, 0
6, 0.397316, 2.59363, 0
6, 0.27769, 2.7623, 0
3, 2.25, 1.36622, 1
0, 0.910452, 1.80333, 0
9, 1.9239, 0.840911, 1
3, 1.75562, 1.52974, 1
7, 2.05943, 0.928658, 1
6, 1.10505, 1.63743, 0
8, 1.41228, 1.20911, 1
9, 2.18302, 1.01306, 1
3, 1.65841, 1.06413, 1
4, 1.47802, 1.32615, 1
9, 1.99362, 0.938826, 1
5, 0.9812, 1.78433, 0
8, 2.16787, 1.1657, 1
9, 1.76926, 0.953793, 1
1, 0.912655, 2.11503, 0
2, 1.21751, 1.67456, 0
8, 1.22248, 1.47882, 0
8, 1.85255, 1.12486, 1
6, 0.372376, 2.50246, 0
8, 0.743978, 2.10742, 0
1, 1.1096, 1.97831, 0
3, 1.70858, 1.31528, 1
7, 1.70193, 1.07636, 1
9, 1.90556, 0.847838, 1
0, 2.03887, 1.05504, 1
1, 0.917974, 2.12124, 0
1, 0.8521, 2.18495, 0
4, 1.64757, 1.01403, 1
7, 2.24357, 1.18134, 1
0, 1.91323, 1.21355, 1
8, 1.44782, 1.22257, 1
1, 0.987841, 2.04654, 0
7, 2.26843, 0.964556, 1
4, 1.73462, 1.06251, 1
5, 1.35802, 1.68938, 0
7, 2.30627, 1.01049, 1
1, 1.11013, 2.23514, 0
2, 1.218, 1.58012, 0
1, 1.04423, 2.25186, 0
1, 0.674678, 2.2001, 0
3, 2.62583, 0.806337, 1
9, 0.982258, 1.54159, 0
6, 0.37211, 2.67075, 0
2, 1.41998, 1.78031, 0
1, 1.3882, 1.76501, 0
2, 1.19181, 1.56139, 0
8, 0.784336, 1.95212, 0
0, 1.32842, 1.23294, 1
7, 2.15484, 1.17435, 1
6, 0.66548, 2.21293, 0
6, 0.521466, 2.34435, 0
9, 2.09356, 0.747677, 1
3, 2.06755, 1.3346, 1
7, 2.16638, 1.17198, 1
0, 2.01637, 0.878762, 1
5, 1.0256, 1.70278, 0
2, 1.07583, 1.74868, 0
8, 0.671634, 2.3498, 0
0, 1.10098, 1.6391, 0
5, 1.66126, 1.46319, 1
4, 1.58756, 1.19483, 1
3, 2.24785, 0.758251, 1
8, 1.70644, 1.16189, 1
4, 1.49907, 1.15794, 1
6, 0.327307, 2.59775, 0
6, 0.327495, 2.48269, 0
2, 1.73311, 1.14155, 1
7, 2.05257, 0.979569, 1
9, 2.32879, 0.707271, 1
5, 1.69672, 1.19564, 1
1, 1.23726, 1.72137, 0
3, 1.5655, 1.23436, 1
2, 1.33011, 1.44778, 0
4, 1.43845, 1.29452, 1
3, 2.61767, 0.84734, 1
6, 0.368931, 2.5824, 0
1, 0.798637, 2.20901, 0
9, 1.88213, 0.886287, 1
4, 1.45272, 1.22685, 1
4, 1.83222, 0.996223, 1
7, 1.88273, 1.12418, 1
6, 0.328304, 2.65119, 0
5, 1.18166, 1.51875, 0
4, 1.15525, 1.29116, 0
1, 0.530671, 2.31507, 0
9, 1.8634, 1.08703, 1
9, 2.14741, 0.850258, 1
2, 1.36462, 1.56262, 0
7, 2.14928, 0.947059, 1
8, 1.16335, 1.41257, 0
0, 0.994652, 1.77253, 0
1, 1.11589, 1.74229, 0
3, 1.45741, 0.96228, 1
6, 0.266029, 2.73331, 0
1, 1.08499, 2.12243, 0
3, 2.57322, 1.37356, 1
4, 0.950721, 1.84443, 0
1, 0.891718, 2.04307, 0
1, 0.881905, 2.23911, 0
1, 0.653364, 2.17538, 0
5, 1.26059, 1.56333, 0
6, 0.643731, 2.16464, 0
0, 0.811641, 1.86551, 0
7, 1.48362, 1.10752, 1
0, 1.26494, 1.40937, 0
7, 2.78378, 1.04136, 1
2, 1.57966, 1.46285, 1
3, 1.62836, 1.46646, 1
2, 1.35228, 1.76709, 0
5, 1.21573, 1.54628, 0
2, 1.26159, 1.74062, 0
2, 1.25292, 1.51093, 0
9, 2.50069, 0.751249, 1
4, 1.58852, 1.26646, 1
9, 2.66827, 0.685363, 1
8, 1.6405, 1.31708, 1
1, 0.889573, 2.28459, 0
2, 1.31129, 1.21427, 1
1, 1.01523, 1.7969, 0
6, 0.423099, 2.43197, 0
1, 0.988273, 2.28751, 0
2, 1.37683, 1.54632, 0
7, 1.8884, 1.2744, 1
8, 1.32065, 1.333, 0
0, 0.95359, 1.77022, 0
0, 0.68795, 2.05007, 0
0, 1.38803, 1.45234, 0
8, 1.29517, 1.25423, 1
2, 1.11727, 1.80056, 0
2, 1.13695, 1.67992, 0
9, 1.88096, 0.93301, 1
2, 1.09975, 1.69307, 0
2, 1.16956, 1.73742, 0
7, 1.80139, 1.33678, 1
9, 1.76407, 0.864389, 1
9, 2.21804, 0.899437, 1
2, 1.26241, 1.53955, 0
7, 1.92977, 0.989533, 1
5, 1.24669, 1.454, 0
1, 0.824883, 2.11025, 0
3, 1.7778, 1.16742, 1
4, 1.8299, 1.01938, 1
9, 2.56843, 0.633032, 1
4, 2.29194, 0.812305, 1
1, 1.12345, 2.09778, 0
8, 1.837, 0.833049, 1
5, 1.2976, 1.47749, 0
6, 0.336635, 2.65451, 0
2, 1.04561, 1.7805, 0
8, 1.98675, 0.816816, 1
3, 1.86966, 1.19938, 1
1, 0.902099, 2.02823, 0
2, 1.65637, 1.6387, 1
8, 1.13837, 1.41992, 0
4, 1.1562, 1.72873, 0
9, 2.02377, 0.754099, 1
9, 2.0976, 0.794114, 1
3, 1.34627, 1.48372, 0
7, 1.98832, 1.05734, 1
0, 0.92682, 1.82773, 0
7, 1.54231, 1.14369, 1
7, 1.58108, 1.03652, 1
2, 1.48993, 1.8591, 0
3, 1.6977, 1.42917, 1
2, 1.21356, 1.82434, 0
4, 1.03301, 1.51725, 0
0, 1.14768, 1.57141, 0
3, 2.04999, 1.32693, 1
9, 2.00739, 0.818159, 1
9, 2.25351, 0.669469, 1
8, 2.61771, 0.742029, 1
4, 1.42229, 1.30363, 1
1, 1.01858, 1.80723, 0
0, 0.495396, 2.34971, 0
6, 0.183887, 2.97621, 0
0, 1.14733, 1.76983, 0
9, 2.37398, 0.64441, 1
6, 0.269751, 2.81361, 0
8, 1.05313, 1.68761, 0
6, 0.223994, 2.84081, 0
1, 0.613654, 2.21813, 0
1, 0.934515, 1.96191, 0
9, 2.14149, 0.866044, 1
8, 1.52709, 1.02303, 1
9, 2.42198, 0.654428, 1
2, 1.4697, 1.64622, 0
3, 2.11396, 1.14075, 1
5, 0.797926, 1.90864, 0
5, 1.89377, 1.77924, 1
9, 2.42845, 0.683564, 1
4, 1.35152, 1.74548, 0
2, 1.41813, 1.72383, 0
1, 0.775626, 1.98672, 0
9, 2.45325, 0.571303, 1
4, 1.69789, 1.31498, 1
3, 2.20728, 0.822965, 1
9, 2.17656, 0.752556, 1
6, 0.3385, 2.72261, 0
0, 0.969594, 1.99533, 0
4, 1.71938, 1.19971, 1
0, 0.945551, 1.77254, 0
6, 0.193551, 2.95391, 0
0, 0.982675, 1.85907, 0
1, 0.7552, 2.00954, 0
2, 0.919432, 1.7601, 0
3, 1.31692, 1.53499, 0
4, 1.80924, 1.24586, 1
7, 2.40346, 0.774477, 1
8, 1.24899, 1.27805, 0
9, 2.85342, 0.554869, 1
0, 0.787375, 1.9737, 0
1, 0.767084, 2.09432, 0
2, 1.54615, 1.55203, 0
3, 1.26375, 1.5184, 0
4, 1.97363, 1.27257, 1
7, 2.25828, 0.822401, 1
8, 1.0746, 1.73311, 0
9, 2.48973, 0.669451, 1
0, 1.07053, 1.80195, 0
1, 0.697478, 2.08689, 0
2, 1.178, 1.66524, 0
3, 1.20118, 1.6618, 0
4, 1.32931, 1.63254, 0
5, 0.945339, 1.98695, 0
6, 0.386709, 2.5995, 0
7, 2.28651, 0.906413, 1
8, 1.61034, 1.15119, 1
9, 2.84598, 0.614442, 1
8, 1.97744, 0.95941, 1
3, 1.5755, 1.26272, 1
4, 1.77246, 1.32375, 1
7, 2.67229, 0.799372, 1
8, 0.790373, 1.84307, 0
6, 0.320714, 2.56662, 0
3, 1.32337, 1.51496, 0
4, 0.917733, 1.79076, 0
0, 0.688396, 2.08168, 0
9, 2.26747, 0.573868, 1
7, 2.42288, 0.713724, 1
1, 0.826994, 1.916, 0
9, 2.96351, 0.538704, 1
3, 2.03166, 1.08684, 1
8, 1.17883, 1.46111, 0
4, 2.12946, 1.02648, 1
7, 2.57709, 0.841044, 1
3, 1.14628, 1.59767, 0
0, 0.924679, 2.07318, 0
9, 2.73753, 0.568236, 1
1, 0.880025, 1.98028, 0
4, 1.68723, 1.09388, 1
5, 1.01543, 1.72787, 0
4, 1.91955, 1.26182, 1
6, 0.332185, 2.57204, 0
2, 1.16775, 1.40212, 0
0, 0.841108, 1.98965, 0
6, 0.630591, 2.22594, 0
2, 1.08755, 1.75989, 0
1, 0.591248, 2.06115, 0
1, 0.778091, 1.89057, 0
1, 0.894505, 1.85474, 0
1, 1.04379, 1.69675, 0
7, 2.43384, 0.724878, 1
2, 1.24453, 1.651, 0
4, 1.75147, 1.20455, 1
7, 2.15288, 0.77247, 1
5, 1.10403, 1.66444, 0
2, 1.54517, 1.41581, 1
9, 2.68759, 0.594836, 1
4, 1.49469, 1.16004, 1
5, 0.950536, 1.80904, 0
8, 1.91166, 1.0893, 1
4, 1.34092, 1.36508, 0
2, 1.33083, 1.71374, 0
9, 2.43627, 0.550047, 1
7, 2.73483, 0.760326, 1
0, 0.498865, 2.35123, 0
0, 0.596748, 2.27504, 0
7, 2.34801, 0.72056, 1
5, 1.0478, 1.9267, 0
1, 0.88482, 1.91447, 0
1, 0.971787, 1.80733, 0
7, 2.04168, 0.821566, 1
6, 0.286138, 2.76418, 0
6, 0.30126, 2.56926, 0
6, 0.264357, 2.73679, 0
8, 1.08751, 1.62976, 0
2, 1.86071, 1.19166, 1
2, 1.51208, 1.39909, 1
7, 2.79521, 0.62638, 1
7, 2.73935, 0.680316, 1
4, 1.43983, 1.64186, 0
0, 0.762871, 2.21282, 0
2, 0.964331, 1.88485, 0
4, 1.3256, 1.41498, 0
2, 1.64653, 1.34559, 1
1, 0.751651, 2.01616, 0
8, 1.94645, 1.0641, 1
9, 2.42155, 0.688113, 1
6, 0.390018, 2.48312, 0
1, 0.708618, 1.9586, 0
0, 1.16048, 1.79486, 0
5, 1.00232, 1.70289, 0
9, 2.70468, 0.563019, 1
6, 0.248069, 2.75566, 0
9, 2.63584, 0.657779, 1
8, 1.21312, 1.60133, 0
0, 1.03799, 2.09183, 0
3, 1.0916, 1.52722, 0
0, 1.47018, 1.27846, 1
8, 1.56147, 1.14087, 1
3, 1.49698, 1.3827, 1
9, 2.6425, 0.626009, 1
6, 0.408711, 2.60051, 0
3, 1.81007, 1.38388, 1
0, 0.844908, 1.93029, 0
1, 0.713129, 2.10383, 0
2, 1.0858, 1.66723, 0
3, 1.8197, 1.2135, 1
4, 1.71251, 0.963661, 1
5, 1.38862, 1.88004, 0
6, 0.290886, 2.70799, 0
7, 1.96116, 0.943252, 1
0, 0.75014, 2.02395, 0
1, 0.699891, 2.09143, 0
2, 1.44879, 1.42312, 1
3, 1.60089, 1.30388, 1
4, 2.3133, 0.666667, 1
5, 1.5989, 1.62624, 0
6, 0.34707, 2.61127, 0
7, 1.45585, 1.23486, 1
8, 1.48025, 1.54084, 0
9, 2.40101, 0.792644, 1
0, 1.44171, 1.4594, 0
1, 1.18888, 1.63109, 0
2, 1.1989, 1.87297, 0
3, 2.39411, 0.989713, 1
4, 1.80826, 1.04378, 1
5, 1.96525, 1.38588, 1
6, 0.337771, 2.61983, 0
7, 1.67414, 1.07393, 1
8, 0.779597, 1.8388, 0
5, 1.25549, 1.58405, 0
4, 2.02354, 1.08313, 1
8, 1.33787, 1.62516, 0
7, 1.64982, 0.905901, 1
4, 1.51177, 1.25376, 1
7, 1.78829, 0.935336, 1
7, 1.88411, 0.994443, 1
3, 2.1052, 1.34093, 1
9, 1.88811, 0.96275, 1
8, 1.49842, 1.22434, 1
8, 1.42322, 1.251, 1
3, 1.46654, 1.27442, 1
1, 0.691859, 2.18957, 0
5, 1.61166, 1.48997, 1
8, 1.60679, 1.43945, 1
2, 1.29827, 1.80697, 0
7, 1.40144, 1.16519, 1
4, 1.34364, 1.25384, 1
2, 1.09893, 1.61695, 0
1, 0.614104, 2.13499, 0
5, 1.45823, 1.62928, 0
4, 0.986287, 1.61978, 0
5, 2.13836, 1.40411, 1
5, 1.879, 1.47197, 1
8, 1.41674, 1.34361, 1
6, 0.50907, 2.23402, 0
4, 1.84441, 1.06851, 1
4, 1.40603, 1.30269, 1
4, 1.28993, 1.24327, 1
1, 1.25996, 1.63694, 0
8, 1.30974, 1.38865, 0
7, 2.22653, 0.998731, 1
5, 1.42536, 1.76143, 0
5, 1.43582, 1.66016, 0
1, 0.679907, 2.15428, 0
8, 0.733026, 1.98727, 0
9, 2.29003, 0.764652, 1
1, 0.940094, 2.12645, 0
3, 2.52471, 1.08415, 1
6, 0.57009, 2.30723, 0
3, 2.43078, 0.995185, 1
3, 2.39533, 1.21663, 1
2, 1.72596, 1.63659, 1
2, 1.38047, 1.63251, 0
6, 0.546769, 2.35578, 0
9, 2.64496, 0.755183, 1
9, 2.43275, 0.635479, 1
6, 0.655724, 2.2812, 0
5, 1.5836, 1.53484, 1
5, 1.79303, 1.74191, 1
3, 2.02151, 1.66163, 1
3, 2.66383, 1.66334, 1
8, 1.3112, 1.58452, 0
1, 0.704541, 2.10914, 0
6, 0.322787, 2.6108, 0
5, 1.38098, 1.63411, 0
6, 0.386636, 2.53659, 0
8, 1.31288, 1.55682, 0
1, 0.57689, 2.26231, 0
9, 2.64238, 0.551111, 1
7, 2.03969, 1.04197, 1
6, 0.363906, 2.55268, 0
8, 1.2755, 1.64292, 0
3, 3.39041, 1.61971, 1
7, 2.29765, 0.857774, 1
4, 1.90016, 1.05686, 1
7, 1.64613, 1.06086, 1
0, 0.714589, 2.12588, 0
9, 2.21244, 0.764875, 1
0, 0.8907, 1.88049, 0
0, 1.04001, 1.59437, 0
3, 2.59934, 1.04137, 1
7, 1.85065, 1.10507, 1
9, 2.19934, 0.709717, 1
3, 2.27927, 1.25629, 1
0, 0.999735, 1.74585, 0
2, 1.39148, 1.39765, 0
0, 1.00425, 1.78784, 0
1, 0.757349, 1.93322, 0
0, 0.844765, 1.95828, 0
1, 0.679419, 2.10533, 0
0, 0.656275, 2.22942, 0
4, 1.40741, 1.49606, 0
0, 0.775007, 2.0271, 0
1, 0.824979, 1.87326, 0
0, 1.33374, 1.94439, 0
4, 1.36027, 1.37518, 0
7, 1.58507, 1.15163, 1
9, 1.89671, 0.949118, 1
6, 0.345503, 2.58724, 0
2, 1.38629, 1.49167, 0
6, 0.474777, 2.37042, 0
2, 1.6032, 1.50421, 1
2, 1.45283, 1.58429, 0
9, 2.07089, 0.799756, 1
9, 2.11196, 0.919197, 1
0, 1.36769, 1.29978, 1
1, 1.0203, 1.99871, 0
2, 1.88199, 1.49491, 1
3, 1.67638, 1.12199, 1
4, 1.74761, 1.09118, 1
5, 1.70985, 1.14271, 1
6, 0.292648, 2.71166, 0
7, 2.44403, 0.698901, 1
8, 1.53368, 1.1076, 1
9, 2.20416, 0.737645, 1
0, 0.848884, 1.92886, 0
1, 0.769699, 1.98179, 0
2, 1.13066, 1.75733, 0
3, 1.87314, 1.11903, 1
4, 1.2974, 1.2506, 1
5, 1.54221, 1.26565, 1
6, 0.277493, 2.65683, 0
7, 1.60245, 1.04231, 1
8, 1.34594, 1.3963, 0
9, 2.13958, 0.756636, 1
0, 1.00303, 1.96502, 0
1, 0.686543, 2.08754, 0
2, 1.36592, 1.74987, 0
3, 1.14921, 1.6141, 0
4, 0.706036, 1.97941, 0
5, 1.36118, 1.39794, 0
6, 0.531631, 2.19186, 0
7, 2.18674, 0.706869, 1
8, 0.907589, 1.87812, 0
9, 2.67189, 0.674572, 1
8, 1.05125, 1.56164, 0
0, 1.05435, 1.79062, 0
5, 1.29086, 1.34574, 0
6, 0.336573, 2.7367, 0
6, 0.226255, 2.92624, 0
0, 1.02709, 1.71771, 0
8, 1.14899, 1.40975, 0
0, 1.07992, 1.60418, 0
2, 1.51951, 1.6792, 0
3, 1.82274, 1.1376, 1
7, 2.23093, 0.765418, 1
9, 2.68737, 0.553721, 1
4, 1.32068, 1.26598, 1
7, 1.99435, 0.897792, 1
1, 0.878492, 1.90668, 0
9, 2.20983, 0.739748, 1
1, 1.15554, 1.59906, 0
7, 2.25776, 0.735978, 1
1, 0.716184, 2.06088, 0
4, 0.691288, 2.07493, 0
0, 1.56166, 1.51854, 1
0, 1.2734, 1.38655, 0
4, 1.12538, 1.46803, 0
1, 1.29835, 1.58117, 0
7, 2.07343, 0.751018, 1
5, 1.75898, 1.14396, 1
7, 1.98179, 0.844626, 1
1, 0.854729, 1.87183, 0
3, 2.2369, 0.684753, 1
3, 1.51059, 1.50562, 1
3, 1.35231, 1.55423, 0
1, 0.388265, 2.4388, 0
6, 0.287931, 2.65469, 0
9, 2.64986, 0.499642, 1
7, 2.17157, 0.770378, 1
4, 0.629509, 2.01311, 0
3, 1.45142, 1.37244, 1
0, 0.807919, 1.79083, 0
2, 1.84225, 1.17655, 1
5, 1.80576, 1.22112, 1
2, 1.57005, 1.46265, 1
6, 0.264096, 2.7573, 0
0, 0.85698, 1.91153, 0
8, 1.60922, 1.42687, 1
9, 2.29597, 0.577187, 1
4, 1.10756, 1.51063, 0
3, 0.992117, 1.58517, 0
5, 1.51796, 1.15728, 1
4, 0.766038, 1.81807, 0
8, 1.09501, 1.46989, 0
1, 0.707483, 2.04986, 0
5, 1.49942, 1.28077, 1
9, 2.33924, 0.627838, 1
0, 0.95042, 1.95373, 0
6, 0.319091, 2.69313, 0
4, 1.1831, 1.39268, 0
3, 1.75066, 1.19889, 1
6, 0.294324, 2.64069, 0
3, 1.98251, 1.22179, 1
3, 1.67011, 1.35663, 1
8, 1.32023, 1.27565, 1
1, 0.669814, 2.10246, 0
4, 1.61798, 1.177, 1
7, 2.45554, 0.703595, 1
5, 1.58241, 1.53295, 1
7, 2.04145, 0.854578, 1
2, 1.44782, 1.57874, 0
2, 1.53257, 1.54927, 0
0, 1.1789, 1.55472, 0
0, 1.2443, 1.48493, 0
1, 0.777056, 2.25363, 0
7, 2.28572, 0.704504, 1
7, 2.26902, 0.774334, 1
9, 2.66161, 0.503389, 1
5, 1.77534, 1.13634, 1
9, 2.19861, 0.872811, 1
8, 1.37297, 1.39713, 0
9, 2.33358, 0.702279, 1
6, 0.290368, 2.7111, 0
8, 1.09437, 1.43923, 0
8, 1.5481, 1.12153, 1
2, 0.966291, 1.88629, 0
3, 1.38778, 1.28529, 1
6, 0.371393, 2.54806, 0
1, 0.829741, 2.17465, 0
2, 1.30951, 1.54576, 0
9, 2.43428, 0.602088, 1
8, 0.967362, 1.79583, 0
9, 2.40039, 0.712553, 1
5, 1.48483, 1.18639, 1
2, 1.6991, 1.14376, 1
6, 0.393972, 2.55796, 0
2, 1.82038, 1.2457, 1
4, 0.885358, 1.66723, 0
8, 1.03674, 1.59517, 0
4, 0.678123, 1.87982, 0
6, 0.273849, 2.73292, 0
5, 1.76, 1.56514, 1
0, 1.28672, 1.51681, 0
1, 0.770488, 2.03025, 0
5, 1.41393, 1.4964, 0
6, 0.26998, 2.71617, 0
7, 2.4855, 0.771492, 1
8, 1.51477, 1.45209, 1
9, 2.37265, 0.78759, 1
0, 1.27476, 1.56592, 0
1, 0.754765, 2.01599, 0
2, 1.72203, 1.07444, 1
3, 0.839437, 1.88341, 0
4, 0.41359, 2.38079, 0
5, 0.845474, 1.89387, 0
6, 0.178437, 3.03881, 0
7, 2.38329, 0.747076, 1
8, 1.53532, 1.34501, 1
9, 2.53491, 0.69996, 1
0, 0.765306, 2.00401, 0
1, 0.768445, 2.10892, 0
2, 1.67629, 1.14503, 1
3, 1.62628, 1.23189, 1
4, 1.26802, 1.60413, 0
5, 0.894456, 1.87502, 0
6, 0.518519, 2.35092, 0
7, 2.15199, 0.902741, 1
8, 2.28221, 0.902357, 1
9, 2.78798, 0.585481, 1
7, 1.59032, 1.17625, 1
4, 1.21841, 1.72564, 0
2, 1.74027, 1.21818, 1
0, 0.771516, 1.96173, 0
9, 2.11458, 0.849015, 1
0, 0.795843, 2.07928, 0
1, 0.601211, 2.17937, 0
5, 1.01687, 1.70542, 0
8, 1.39412, 1.20198, 1
8, 1.21745, 1.42417, 0
0, 1.37479, 1.24515, 1
2, 1.35141, 1.77503, 0
7, 2.32051, 0.672996, 1
8, 1.90539, 1.05126, 1
4, 1.45545, 1.56672, 0
4, 1.98548, 1.04095, 1
6, 0.358671, 2.60899, 0
1, 0.713055, 2.11636, 0
0, 0.798773, 2.0193, 0
4, 0.92293, 1.81346, 0
5, 0.987407, 1.81265, 0
3, 1.63028, 1.30856, 1
9, 2.5551, 0.674896, 1
4, 1.57032, 1.35586, 1
2, 1.91791, 1.27815, 1
0, 1.26531, 1.53772, 0
5, 1.31021, 1.56515, 0
0, 0.901045, 1.88722, 0
1, 0.552479, 2.28511, 0
3, 1.45813, 1.42271, 1
2, 1.1847, 1.62267, 0
9, 2.34828, 0.634239, 1
1, 0.585517, 2.14706, 0
6, 0.425317, 2.48887, 0
0, 0.617713, 2.22869, 0
1, 0.924155, 1.9219, 0
1, 0.724184, 2.03084, 0
8, 1.82604, 0.983794, 1
0, 0.731757, 2.0411, 0
4, 1.49039, 1.4596, 1
7, 1.85815, 0.899947, 1
7, 1.98588, 0.768299, 1
6, 0.323496, 2.63817, 0
3, 1.18361, 1.84386, 0
6, 0.361159, 2.79675, 0
0, 1.38843, 1.4312, 0
7, 2.30225, 0.895517, 1
3, 1.77615, 1.20213, 1
5, 0.805099, 1.96205, 0
4, 0.875235, 1.75483, 0
2, 1.09044, 1.86496, 0
4, 0.902879, 1.96982, 0
1, 0.70615, 2.05744, 0
8, 1.87888, 0.988686, 1
3, 1.72465, 1.51163, 1
5, 0.779533, 2.00724, 0
6, 0.545085, 2.39587, 0
7, 2.23172, 0.803376, 1
0, 0.733325, 2.06364, 0
6, 0.316326, 2.68796, 0
7, 2.24486, 0.783846, 1
1, 1.06015, 1.74281, 0
2, 1.45692, 1.55575, 0
5, 1.0711, 1.77774, 0
8, 1.28661, 1.23542, 1
1, 1.05611, 1.72851, 0
9, 2.43519, 0.528789, 1
3, 0.793924, 1.90193, 0
8, 1.87941, 1.0315, 1
2, 1.20566, 1.68183, 0
8, 1.81684, 1.00447, 1
7, 2.35777, 0.724858, 1
6, 0.244295, 2.83661, 0
7, 2.52266, 0.721727, 1
1, 1.19591, 1.56905, 0
4, 1.62443, 1.65591, 0
6, 0.341503, 2.61919, 0
2, 1.29455, 1.61902, 0
9, 2.79628, 0.532678, 1
3, 1.59136, 1.52872, 1
0, 0.963836, 1.86604, 0
1, 0.893187, 2.16492, 0
2, 1.2925, 1.80364, 0
3, 1.92117, 1.25451, 1
4, 2.08786, 0.97999, 1
5, 1.21721, 1.81622, 0
6, 0.365322, 2.6774, 0
7, 1.91147, 1.01928, 1
0, 1.09294, 1.55691, 0
1, 0.963919, 2.00561, 0
2, 1.28284, 1.49269, 0
3, 1.62306, 1.37581, 1
4, 1.91684, 1.00978, 1
5, 0.92761, 1.84859, 0
0, 1.18434, 1.77532, 0
1, 0.89089, 2.19296, 0
2, 1.28285, 1.81186, 0
8, 1.41657, 1.11782, 1
9, 2.04655, 0.990391, 1
1, 1.07154, 2.1812, 0
4, 1.29677, 1.66534, 0
0, 1.31422, 1.41389, 0
9, 2.13963, 0.913091, 1
5, 1.22993, 1.37545, 0
0, 1.45156, 1.38872, 1
8, 1.49061, 1.05822, 1
0, 0.830018, 2.06148, 0
7, 2.28203, 1.03029, 1
7, 2.09692, 0.785527, 1
1, 0.829365, 2.15816, 0
1, 1.12557, 1.8476, 0
2, 1.77572, 1.23418, 1
9, 2.41148, 0.745379, 1
3, 1.64133, 1.4003, 1
6, 0.407621, 2.42024, 0
